name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Gwangju vs Gimcheon Sangmu,2026-07-22 10:30:00,Game ended in draw.,K League 1,Gwangju,Gimcheon Sangmu,1.0,1.0,12,11,1.0,11.0,0.0,8.0,2.0,18.0,71.0,110.0,24.0,86.0,38.0,62.0,,,2.0,15.0,0.0,3.0,1.0,0.0,12.0,4.0,1.0,8.0,7.0,11.0,1.0,0.0,1.0,0.0,3.74,3.3,2.16,,,,,1.91,1.97,,,3.1,3.2,2.15,1.8,1.9,,,,,,,0.27,0.3,0.46,,,,,0.52,0.51,,,0.32,0.31,0.47,0.56,0.53,,,,,,,2026
Bucheon 1995 vs Anyang,2026-07-22 10:30:00,Anyang won after full-time.,K League 1,Bucheon 1995,Anyang,2.0,3.0,10,7,3.0,5.0,6.0,4.0,16.0,19.0,164.0,120.0,79.0,64.0,56.0,44.0,,,6.0,8.0,10.0,11.0,1.0,2.0,5.0,8.0,10.0,11.0,12.0,14.0,5.0,4.0,2.0,2.0,2.85,3.2,2.71,,,1.83,2.07,1.84,2.05,,,2.62,3.25,2.5,1.72,2.0,1.77,2.02,,,,,0.35,0.31,0.37,,,0.55,0.48,0.54,0.49,,,0.38,0.31,0.4,0.58,0.5,0.56,0.5,,,,,2026
Gimcheon Sangmu vs Daejeon Citizen,2026-07-25 10:30:00,Gimcheon Sangmu won after full-time.,K League 1,Gimcheon Sangmu,Daejeon Citizen,3.0,2.0,11,9,3.0,6.0,4.0,6.0,15.0,12.0,96.0,125.0,42.0,55.0,47.0,53.0,,,9.0,9.0,6.0,3.0,1.0,0.0,8.0,9.0,9.0,9.0,15.0,8.0,1.0,2.0,3.0,1.0,3.06,3.32,2.47,,,,,,,1.94,1.94,2.75,3.25,2.45,2.0,1.72,,,,,1.9,1.9,0.33,0.3,0.4,,,,,,,0.52,0.52,0.36,0.31,0.41,0.5,0.58,,,,,0.53,0.53,2026
Pohang Steelers vs Jeonbuk Motors,2026-07-25 10:30:00,Jeonbuk Motors won after full-time.,K League 1,Pohang Steelers,Jeonbuk Motors,0.0,2.0,4,3,7.0,1.0,5.0,4.0,17.0,10.0,110.0,73.0,85.0,30.0,58.0,42.0,,,10.0,4.0,7.0,6.0,1.0,3.0,9.0,13.0,7.0,6.0,9.0,9.0,2.0,3.0,1.0,1.0,3.27,3.1,2.47,,,1.8,2.11,2.1,1.8,,,2.9,3.1,2.37,1.8,1.9,1.75,2.05,,,,,0.31,0.32,0.4,,,0.56,0.47,0.48,0.56,,,0.34,0.32,0.42,0.56,0.53,0.57,0.49,,,,,2026
Seoul vs Ulsan HD,2026-07-26 10:30:00,Ulsan HD won after full-time.,K League 1,Seoul,Ulsan HD,1.0,3.0,1,5,8.0,3.0,11.0,2.0,19.0,8.0,153.0,59.0,92.0,36.0,70.0,30.0,,,14.0,5.0,5.0,3.0,2.0,1.0,4.0,18.0,11.0,6.0,6.0,11.0,1.0,1.0,1.0,2.0,1.82,3.91,4.35,,,,,,,1.87,2.02,1.75,3.6,4.0,2.1,1.66,,,,,1.8,2.0,0.55,0.26,0.23,,,,,,,0.53,0.5,0.57,0.28,0.25,0.48,0.6,,,,,0.56,0.5,2026
Incheon United vs Bucheon 1995,2026-07-26 10:30:00,Game ended in draw.,K League 1,Incheon United,Bucheon 1995,1.0,1.0,7,11,8.0,7.0,8.0,2.0,15.0,8.0,149.0,84.0,105.0,48.0,70.0,30.0,,,10.0,5.0,5.0,3.0,2.0,0.0,3.0,15.0,10.0,3.0,5.0,10.0,2.0,2.0,2.0,4.0,1.64,3.86,5.93,,,1.82,2.08,1.84,2.05,,,1.57,3.75,5.25,1.57,2.25,1.8,2.0,,,2.0,1.8,0.61,0.26,0.17,,,0.55,0.48,0.54,0.49,,,0.64,0.27,0.19,0.64,0.44,0.56,0.5,,,0.5,0.56,2026
Gwangju vs Jeju United,2026-07-26 10:30:00,Jeju United won after full-time.,K League 1,Gwangju,Jeju United,1.0,2.0,12,8,4.0,11.0,2.0,9.0,8.0,31.0,84.0,116.0,67.0,104.0,42.0,58.0,,,5.0,13.0,3.0,18.0,3.0,0.0,10.0,2.0,6.0,14.0,9.0,6.0,3.0,3.0,1.0,0.0,3.78,3.32,2.14,,,1.78,2.08,1.95,1.93,,,3.5,3.3,1.95,1.72,2.0,1.75,2.05,,,,,0.26,0.3,0.47,,,0.56,0.48,0.51,0.52,,,0.29,0.3,0.51,0.58,0.5,0.57,0.49,,,,,2026
Anyang vs Gangwon,2026-07-26 10:30:00,Anyang won after full-time.,K League 1,Anyang,Gangwon,2.0,1.0,6,3,2.0,10.0,7.0,6.0,12.0,19.0,73.0,108.0,49.0,100.0,40.0,60.0,,,8.0,14.0,4.0,5.0,1.0,0.0,9.0,7.0,9.0,10.0,12.0,9.0,7.0,1.0,2.0,0.0,4.38,3.22,2.02,,,1.8,2.11,1.98,1.9,,,3.7,3.1,2.0,1.72,2.0,1.75,2.05,,,,,0.23,0.31,0.5,,,0.56,0.47,0.51,0.53,,,0.27,0.32,0.5,0.58,0.5,0.57,0.49,,,,,2026
Pohang Steelers vs Gimcheon Sangmu,2026-08-01 10:30:00,Gimcheon Sangmu won after full-time.,K League 1,Pohang Steelers,Gimcheon Sangmu,0.0,1.0,7,10,3.0,7.0,5.0,2.0,9.0,9.0,92.0,89.0,62.0,62.0,45.0,55.0,,,4.0,4.0,5.0,5.0,2.0,1.0,5.0,7.0,7.0,7.0,5.0,7.0,4.0,2.0,1.0,0.0,2.64,3.17,2.96,,,,,1.96,1.91,,,2.55,3.1,2.62,1.8,1.9,,,,,,,0.38,0.32,0.34,,,,,0.51,0.52,,,0.39,0.32,0.38,0.56,0.53,,,,,,,2026
Jeonbuk Motors vs Seoul,2026-08-01 10:30:00,Game ended in draw.,K League 1,Jeonbuk Motors,Seoul,,,2,1,4.0,5.0,3.0,2.0,14.0,7.0,68.0,80.0,48.0,50.0,51.0,49.0,,,5.0,2.0,9.0,5.0,3.0,3.0,7.0,5.0,8.0,4.0,12.0,10.0,2.0,5.0,2.0,2.0,2.8,3.23,2.73,,,,,,,1.98,1.9,2.6,3.25,2.5,2.0,1.72,,,,,1.95,1.85,0.36,0.31,0.37,,,,,,,0.51,0.53,0.38,0.31,0.4,0.5,0.58,,,,,0.51,0.54,2026
Gangwon vs Bucheon 1995,2026-08-01 10:30:00,Bucheon 1995 won after full-time.,K League 1,Gangwon,Bucheon 1995,0.0,3.0,3,11,6.0,5.0,4.0,2.0,14.0,10.0,114.0,52.0,75.0,42.0,75.0,25.0,,,8.0,7.0,6.0,3.0,1.0,1.0,6.0,10.0,2.0,6.0,12.0,15.0,2.0,3.0,4.0,2.0,1.6,3.97,6.17,,,,,1.82,2.08,1.96,1.92,1.57,3.6,5.5,1.61,2.2,,,,,2.02,1.77,0.62,0.25,0.16,,,,,0.55,0.48,0.51,0.52,0.64,0.28,0.18,0.62,0.45,,,,,0.5,0.56,2026
Jeju United vs Incheon United,2026-08-02 10:30:00,Game ended in draw.,K League 1,Jeju United,Incheon United,3.0,3.0,8,6,5.0,5.0,6.0,2.0,13.0,11.0,102.0,88.0,57.0,54.0,50.0,50.0,,,8.0,7.0,5.0,4.0,4.0,1.0,6.0,11.0,11.0,9.0,13.0,16.0,4.0,2.0,3.0,2.0,3.03,2.94,2.76,,,1.86,2.03,,,,,2.8,3.0,2.5,1.66,2.1,1.87,1.92,,,,,0.33,0.34,0.36,,,0.54,0.49,,,,,0.36,0.33,0.4,0.6,0.48,0.53,0.52,,,,,2026
Daejeon Citizen vs Gwangju,2026-08-02 10:30:00,Daejeon Citizen won after full-time.,K League 1,Daejeon Citizen,Gwangju,2.0,0.0,11,12,8.0,2.0,5.0,4.0,17.0,8.0,107.0,70.0,74.0,40.0,61.0,39.0,,,12.0,5.0,5.0,3.0,0.0,1.0,4.0,6.0,11.0,6.0,10.0,7.0,3.0,3.0,1.0,1.0,1.54,4.25,6.47,,,,,,,1.86,2.03,1.53,3.9,5.5,1.8,1.9,,,,,1.82,1.97,0.65,0.24,0.15,,,,,,,0.54,0.49,0.65,0.26,0.18,0.56,0.53,,,,,0.55,0.51,2026
Ulsan HD vs Anyang,2026-08-02 10:30:00,Ulsan HD won after full-time.,K League 1,Ulsan HD,Anyang,3.0,1.0,4,5,2.0,1.0,9.0,5.0,12.0,8.0,79.0,94.0,59.0,58.0,47.0,53.0,1.0,1.0,8.0,6.0,4.0,2.0,,,8.0,7.0,10.0,7.0,11.0,13.0,1.0,0.0,0.0,1.0,2.18,3.71,3.28,,,,,,,1.85,2.04,2.1,3.4,3.2,2.37,1.53,,,,,1.8,2.0,0.46,0.27,0.3,,,,,,,0.54,0.49,0.48,0.29,0.31,0.42,0.65,,,,,0.56,0.5,2026
Pohang Steelers vs Ulsan HD,2026-08-08 11:00:00,Ulsan HD won after full-time.,K League 1,Pohang Steelers,Ulsan HD,0.0,2.0,8,3,1.0,3.0,9.0,2.0,11.0,12.0,98.0,84.0,52.0,49.0,50.0,50.0,,,5.0,10.0,6.0,2.0,1.0,3.0,3.0,12.0,10.0,8.0,6.0,6.0,5.0,0.0,1.0,1.0,3.66,3.46,2.12,,,,,,,2.07,1.83,3.3,3.25,2.05,1.9,1.8,,,,,2.0,1.8,0.27,0.29,0.47,,,,,,,0.48,0.55,0.3,0.31,0.49,0.53,0.56,,,,,0.5,0.56,2026
Jeonbuk Motors vs Jeju United,2026-08-08 11:00:00,Jeju United won after full-time.,K League 1,Jeonbuk Motors,Jeju United,1.0,3.0,2,7,11.0,3.0,18.0,4.0,39.0,10.0,115.0,71.0,97.0,39.0,70.0,30.0,0.0,1.0,26.0,7.0,13.0,3.0,1.0,0.0,5.0,20.0,22.0,7.0,12.0,14.0,1.0,9.0,2.0,1.0,1.85,3.59,4.6,,,,,1.8,2.05,2.06,1.84,1.83,3.3,4.0,1.83,1.83,,,,,2.02,1.77,0.54,0.28,0.22,,,,,0.56,0.49,0.49,0.54,0.55,0.3,0.25,0.55,0.55,,,,,0.5,0.56,2026
Gimcheon Sangmu vs Seoul,2026-08-08 11:00:00,Game ended in draw.,K League 1,Gimcheon Sangmu,Seoul,,,11,1,1.0,2.0,4.0,2.0,7.0,5.0,100.0,95.0,59.0,62.0,55.0,45.0,,,5.0,4.0,2.0,1.0,5.0,3.0,4.0,4.0,6.0,3.0,11.0,13.0,2.0,2.0,1.0,1.0,3.59,3.6,2.09,,,,,,,1.89,2.0,3.1,3.4,2.1,2.0,1.72,,,,,1.82,1.97,0.28,0.28,0.48,,,,,,,0.53,0.5,0.32,0.29,0.48,0.5,0.58,,,,,0.55,0.51,2026
Bucheon 1995 vs Gwangju,2026-08-08 11:00:00,Game ended in draw.,K League 1,Bucheon 1995,Gwangju,,,10,12,3.0,7.0,3.0,8.0,13.0,15.0,62.0,96.0,41.0,58.0,40.0,60.0,,,6.0,8.0,7.0,7.0,1.0,2.0,11.0,5.0,6.0,9.0,16.0,13.0,2.0,5.0,1.0,2.0,1.93,3.38,4.53,,,1.84,2.01,2.04,1.86,,,1.83,3.25,4.1,1.72,2.0,,,,,,,0.52,0.3,0.22,,,0.54,0.5,0.49,0.54,,,0.55,0.31,0.24,0.58,0.5,,,,,,,2026
Anyang vs Daejeon Citizen,2026-08-08 11:00:00,Daejeon Citizen won after full-time.,K League 1,Anyang,Daejeon Citizen,1.0,2.0,5,9,5.0,6.0,9.0,9.0,23.0,21.0,126.0,145.0,64.0,75.0,48.0,52.0,,,8.0,20.0,15.0,1.0,3.0,2.0,6.0,11.0,14.0,10.0,12.0,17.0,7.0,5.0,1.0,3.0,4.08,3.53,1.98,,,,,1.81,2.03,1.98,1.9,3.8,3.5,1.83,1.9,1.8,,,,,1.95,1.85,0.25,0.28,0.51,,,,,0.55,0.49,0.51,0.53,0.26,0.29,0.55,0.53,0.56,,,,,0.51,0.54,2026
Seoul vs Daejeon Citizen,2026-08-15 10:30:00,Seoul won after full-time.,K League 1,Seoul,Daejeon Citizen,4.0,2.0,1,9,5.0,8.0,5.0,4.0,17.0,12.0,105.0,83.0,75.0,63.0,59.0,41.0,,,14.0,6.0,3.0,6.0,1.0,0.0,4.0,7.0,12.0,8.0,5.0,9.0,2.0,4.0,4.0,2.0,2.36,3.5,3.09,,,,,,,1.91,1.97,2.25,3.3,2.9,2.0,1.72,,,,,1.85,1.95,0.42,0.29,0.32,,,,,,,0.52,0.51,0.44,0.3,0.34,0.5,0.58,,,,,0.54,0.51,2026
Jeju United vs Anyang,2026-08-15 10:30:00,Jeju United won after full-time.,K League 1,Jeju United,Anyang,2.0,0.0,5,6,1.0,4.0,7.0,6.0,14.0,10.0,63.0,76.0,42.0,48.0,43.0,57.0,,,13.0,6.0,1.0,4.0,3.0,1.0,6.0,14.0,11.0,6.0,11.0,17.0,2.0,2.0,4.0,1.0,2.43,3.58,2.92,,,,,1.9,1.99,1.93,1.95,2.3,3.4,2.7,2.2,1.61,,,,,1.85,1.95,0.41,0.28,0.34,,,,,0.53,0.5,0.52,0.51,0.43,0.29,0.37,0.45,0.62,,,,,0.54,0.51,2026
Gwangju vs Pohang Steelers,2026-08-15 10:30:00,Pohang Steelers won after full-time.,K League 1,Gwangju,Pohang Steelers,1.0,2.0,12,8,9.0,1.0,8.0,2.0,25.0,5.0,116.0,75.0,63.0,35.0,57.0,43.0,,,16.0,5.0,9.0,0.0,0.0,1.0,6.0,8.0,15.0,5.0,13.0,3.0,1.0,9.0,2.0,0.0,3.36,3.13,2.4,,,1.81,2.09,,,,,3.2,3.0,2.2,1.66,2.1,1.77,2.02,,,,,0.3,0.32,0.42,,,0.55,0.48,,,,,0.31,0.33,0.45,0.6,0.48,0.56,0.5,,,,,2026
Ulsan HD vs Gangwon,2026-08-16 10:30:00,Gangwon won after full-time.,K League 1,Ulsan HD,Gangwon,2.0,3.0,2,5,3.0,7.0,5.0,5.0,12.0,12.0,122.0,122.0,80.0,77.0,51.0,49.0,,,8.0,9.0,4.0,3.0,2.0,4.0,4.0,9.0,10.0,7.0,6.0,11.0,3.0,4.0,2.0,1.0,2.61,3.11,3.05,,,,,1.93,1.95,2.06,1.84,2.45,3.0,2.8,1.83,1.83,,,,,2.02,1.77,0.38,0.32,0.33,,,,,0.52,0.51,0.49,0.54,0.41,0.33,0.36,0.55,0.55,,,,,0.5,0.56,2026
Bucheon 1995 vs Jeonbuk Motors,2026-08-16 10:30:00,Bucheon 1995 won after full-time.,K League 1,Bucheon 1995,Jeonbuk Motors,3.0,2.0,10,3,5.0,10.0,6.0,14.0,16.0,27.0,45.0,92.0,46.0,95.0,28.0,72.0,,,7.0,18.0,9.0,9.0,0.0,1.0,11.0,6.0,11.0,16.0,9.0,14.0,2.0,3.0,4.0,2.0,4.58,3.71,1.83,,,,,1.85,1.99,2.03,1.86,4.2,3.6,1.72,1.83,1.83,,,,,1.95,1.85,0.22,0.27,0.55,,,,,0.54,0.5,0.49,0.54,0.24,0.28,0.58,0.55,0.55,,,,,0.51,0.54,2026
Incheon United vs Gimcheon Sangmu,2026-08-16 10:30:00,Game ended in draw.,K League 1,Incheon United,Gimcheon Sangmu,1.0,1.0,7,11,1.0,2.0,5.0,3.0,10.0,12.0,82.0,97.0,63.0,51.0,47.0,53.0,,,7.0,10.0,3.0,2.0,1.0,3.0,3.0,8.0,6.0,7.0,11.0,12.0,4.0,1.0,2.0,3.0,2.34,3.2,3.42,,,,,2.03,1.86,,,2.2,3.1,3.25,1.8,1.9,,,,,,,0.43,0.31,0.29,,,,,0.49,0.54,,,0.45,0.32,0.31,0.56,0.53,,,,,,,2026
